text,label
Work from home and earn INR 8410/week. Join today!,spam
Thanks for your payment of INR 1731.,ham
Your Flipkart return request has been approved.,ham
Electricity bill of INR 8949 is due on 11 May 2025.,ham
Your OTP for Amazon is 608525. Do not share it.,ham
Your Flipkart return request has been approved.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3177,spam
Electricity bill of INR 345 is due on 21 May 2025.,ham
Your Jio plan has been activated. Valid till 6 May 2025.,ham
Claim your reward now! Visit http://bit.ly/2582,spam
Happy birthday! Wishing you a great year ahead.,ham
Your Jio plan has been activated. Valid till 5 May 2025.,ham
Meeting rescheduled to 11:29 AM tomorrow.,ham
Get a loan of up to INR 7407 instantly. No documents needed!,spam
Your Jio plan has been activated. Valid till 25 May 2025.,ham
Work from home and earn INR 4245/week. Join today!,spam
Electricity bill of INR 1239 is due on 28 May 2025.,ham
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 5435.,ham
Meeting rescheduled to 4:06 AM tomorrow.,ham
Your Jio plan has been activated. Valid till 12 May 2025.,ham
Thanks for your payment of INR 2577.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/6147,spam
Your account is suspended. Verify at http://bit.ly/9963 immediately.,spam
Work from home and earn INR 4759/week. Join today!,spam
Exclusive offer! Get 89% off on all items. Hurry!,spam
Your ATM card will be blocked. Update details now: http://bit.ly/7942,spam
Your account has been credited with INR 3075. A/c no: XXXX9006.,ham
Get a loan of up to INR 1585 instantly. No documents needed!,spam
Your ATM card will be blocked. Update details now: http://bit.ly/3877,spam
Your Jio plan has been activated. Valid till 28 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Electricity bill of INR 8882 is due on 27 May 2025.,ham
Thanks for your payment of INR 5828.,ham
Free recharge worth INR 8121. Click to get it: http://bit.ly/7451,spam
Your Zomato order #917439 is out for delivery.,ham
Your OTP for Amazon is 329689. Do not share it.,ham
Thanks for your payment of INR 5390.,ham
Work from home and earn INR 3249/week. Join today!,spam
Get a loan of up to INR 518 instantly. No documents needed!,spam
Your Jio plan has been activated. Valid till 17 May 2025.,ham
Work from home and earn INR 8956/week. Join today!,spam
Your Flipkart return request has been approved.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/1637,spam
You’ve been selected for a special gift. Click: http://bit.ly/6585,spam
Thanks for your payment of INR 176.,ham
Your OTP for Amazon is 467068. Do not share it.,ham
Your account has been credited with INR 6247. A/c no: XXXX1000.,ham
Work from home and earn INR 4158/week. Join today!,spam
Your Zomato order #669925 is out for delivery.,ham
Get a loan of up to INR 8482 instantly. No documents needed!,spam
Congratulations! You've won a free iPhone. Click here: http://bit.ly/5787,spam
Electricity bill of INR 2208 is due on 25 May 2025.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/1847,spam
Limited time deal on electronics. Shop now: http://bit.ly/9590,spam
Your Flipkart return request has been approved.,ham
You’ve been selected for a special gift. Click: http://bit.ly/2286,spam
Your OTP for Amazon is 824196. Do not share it.,ham
Claim your reward now! Visit http://bit.ly/7228,spam
Free recharge worth INR 3352. Click to get it: http://bit.ly/5853,spam
Electricity bill of INR 2312 is due on 18 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Your account has been credited with INR 3346. A/c no: XXXX6292.,ham
You’ve been selected for a special gift. Click: http://bit.ly/2533,spam
Free recharge worth INR 4229. Click to get it: http://bit.ly/5122,spam
Your Jio plan has been activated. Valid till 25 May 2025.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/4929,spam
Electricity bill of INR 4928 is due on 14 May 2025.,ham
Your Jio plan has been activated. Valid till 13 May 2025.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/9784,spam
Exclusive offer! Get 27% off on all items. Hurry!,spam
Happy birthday! Wishing you a great year ahead.,ham
Meeting rescheduled to 12:01 PM tomorrow.,ham
"Hey, are we still on for dinner at 7?",ham
Happy birthday! Wishing you a great year ahead.,ham
Electricity bill of INR 8571 is due on 1 May 2025.,ham
Meeting rescheduled to 5:23 PM tomorrow.,ham
Electricity bill of INR 7213 is due on 4 May 2025.,ham
Meeting rescheduled to 7:44 PM tomorrow.,ham
Meeting rescheduled to 4:02 AM tomorrow.,ham
Your Zomato order #768384 is out for delivery.,ham
Happy birthday! Wishing you a great year ahead.,ham
Limited time deal on electronics. Shop now: http://bit.ly/3002,spam
Your account is suspended. Verify at http://bit.ly/2159 immediately.,spam
Your Flipkart return request has been approved.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/2218,spam
Congratulations! You've won a free iPhone. Click here: http://bit.ly/1238,spam
Congratulations! You've won a free iPhone. Click here: http://bit.ly/7614,spam
Your Jio plan has been activated. Valid till 10 May 2025.,ham
Free recharge worth INR 5716. Click to get it: http://bit.ly/9004,spam
Get a loan of up to INR 7530 instantly. No documents needed!,spam
Meeting rescheduled to 1:05 PM tomorrow.,ham
Your Jio plan has been activated. Valid till 3 May 2025.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/4599,spam
Work from home and earn INR 5851/week. Join today!,spam
Thanks for your payment of INR 1967.,ham
Exclusive offer! Get 26% off on all items. Hurry!,spam
Thanks for your payment of INR 9301.,ham
Your account has been credited with INR 5394. A/c no: XXXX7178.,ham
Meeting rescheduled to 3:24 PM tomorrow.,ham
Electricity bill of INR 9842 is due on 17 May 2025.,ham
Claim your reward now! Visit http://bit.ly/7727,spam
Limited time deal on electronics. Shop now: http://bit.ly/5946,spam
Thanks for your payment of INR 3216.,ham
Limited time deal on electronics. Shop now: http://bit.ly/1370,spam
Your account is suspended. Verify at http://bit.ly/3458 immediately.,spam
You’ve been selected for a special gift. Click: http://bit.ly/7267,spam
Limited time deal on electronics. Shop now: http://bit.ly/8989,spam
Work from home and earn INR 1083/week. Join today!,spam
Get a loan of up to INR 6236 instantly. No documents needed!,spam
Electricity bill of INR 5279 is due on 19 May 2025.,ham
"Hey, are we still on for dinner at 7?",ham
Claim your reward now! Visit http://bit.ly/5038,spam
"Hey, are we still on for dinner at 7?",ham
Your Zomato order #519571 is out for delivery.,ham
Your Jio plan has been activated. Valid till 11 May 2025.,ham
Your account has been credited with INR 464. A/c no: XXXX8580.,ham
Meeting rescheduled to 8:21 AM tomorrow.,ham
Meeting rescheduled to 9:06 AM tomorrow.,ham
Exclusive offer! Get 32% off on all items. Hurry!,spam
Your account has been credited with INR 6021. A/c no: XXXX4960.,ham
Your OTP for Amazon is 753227. Do not share it.,ham
Happy birthday! Wishing you a great year ahead.,ham
"Hey, are we still on for dinner at 7?",ham
Your ATM card will be blocked. Update details now: http://bit.ly/3534,spam
Happy birthday! Wishing you a great year ahead.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/3218,spam
Claim your reward now! Visit http://bit.ly/5572,spam
Electricity bill of INR 1138 is due on 23 May 2025.,ham
Work from home and earn INR 1461/week. Join today!,spam
Your OTP for Amazon is 965618. Do not share it.,ham
Get a loan of up to INR 6279 instantly. No documents needed!,spam
Thanks for your payment of INR 8285.,ham
You’ve been selected for a special gift. Click: http://bit.ly/4587,spam
Your ATM card will be blocked. Update details now: http://bit.ly/5021,spam
Exclusive offer! Get 12% off on all items. Hurry!,spam
Your OTP for Amazon is 827459. Do not share it.,ham
Your Flipkart return request has been approved.,ham
Thanks for your payment of INR 6067.,ham
Claim your reward now! Visit http://bit.ly/8452,spam
Meeting rescheduled to 3:44 PM tomorrow.,ham
Your account is suspended. Verify at http://bit.ly/8360 immediately.,spam
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 1344.,ham
Electricity bill of INR 3121 is due on 16 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Meeting rescheduled to 9:08 PM tomorrow.,ham
Your account has been credited with INR 888. A/c no: XXXX8741.,ham
You’ve been selected for a special gift. Click: http://bit.ly/6362,spam
Electricity bill of INR 7514 is due on 17 May 2025.,ham
Thanks for your payment of INR 7795.,ham
Limited time deal on electronics. Shop now: http://bit.ly/4952,spam
Happy birthday! Wishing you a great year ahead.,ham
Happy birthday! Wishing you a great year ahead.,ham
You’ve been selected for a special gift. Click: http://bit.ly/3398,spam
Your account has been credited with INR 9669. A/c no: XXXX3981.,ham
Your account has been credited with INR 9368. A/c no: XXXX1839.,ham
Thanks for your payment of INR 4959.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3928,spam
"Hey, are we still on for dinner at 7?",ham
Your OTP for Amazon is 768435. Do not share it.,ham
Your Flipkart return request has been approved.,ham
Your Jio plan has been activated. Valid till 10 May 2025.,ham
Limited time deal on electronics. Shop now: http://bit.ly/2924,spam
Your Jio plan has been activated. Valid till 15 May 2025.,ham
Free recharge worth INR 1801. Click to get it: http://bit.ly/4355,spam
Meeting rescheduled to 12:21 AM tomorrow.,ham
Get a loan of up to INR 7546 instantly. No documents needed!,spam
Your account has been credited with INR 5882. A/c no: XXXX1589.,ham
You’ve been selected for a special gift. Click: http://bit.ly/4490,spam
Meeting rescheduled to 6:02 AM tomorrow.,ham
Limited time deal on electronics. Shop now: http://bit.ly/9222,spam
Free recharge worth INR 1502. Click to get it: http://bit.ly/1397,spam
Your account is suspended. Verify at http://bit.ly/9509 immediately.,spam
Get a loan of up to INR 5188 instantly. No documents needed!,spam
Limited time deal on electronics. Shop now: http://bit.ly/6869,spam
Your Jio plan has been activated. Valid till 9 May 2025.,ham
Get a loan of up to INR 6825 instantly. No documents needed!,spam
Meeting rescheduled to 12:53 AM tomorrow.,ham
Get a loan of up to INR 9707 instantly. No documents needed!,spam
Your account is suspended. Verify at http://bit.ly/7451 immediately.,spam
Your OTP for Amazon is 808036. Do not share it.,ham
Your OTP for Amazon is 334987. Do not share it.,ham
Your Zomato order #735665 is out for delivery.,ham
Claim your reward now! Visit http://bit.ly/5414,spam
Your ATM card will be blocked. Update details now: http://bit.ly/3758,spam
Congratulations! You've won a free iPhone. Click here: http://bit.ly/1371,spam
Your Zomato order #588046 is out for delivery.,ham
Limited time deal on electronics. Shop now: http://bit.ly/7604,spam
Your OTP for Amazon is 533537. Do not share it.,ham
You’ve been selected for a special gift. Click: http://bit.ly/5690,spam
Your OTP for Amazon is 928391. Do not share it.,ham
Your account has been credited with INR 7807. A/c no: XXXX8591.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3366,spam
Claim your reward now! Visit http://bit.ly/7787,spam
Your Jio plan has been activated. Valid till 18 May 2025.,ham
Your OTP for Amazon is 742449. Do not share it.,ham
Limited time deal on electronics. Shop now: http://bit.ly/1194,spam
Your Flipkart return request has been approved.,ham
Your Zomato order #334318 is out for delivery.,ham
Get a loan of up to INR 9324 instantly. No documents needed!,spam
Your account has been credited with INR 2871. A/c no: XXXX3323.,ham
Your Zomato order #850194 is out for delivery.,ham
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 5499.,ham
Your Jio plan has been activated. Valid till 14 May 2025.,ham
Limited time deal on electronics. Shop now: http://bit.ly/6007,spam
"Hey, are we still on for dinner at 7?",ham
Your Flipkart return request has been approved.,ham
Your Jio plan has been activated. Valid till 2 May 2025.,ham
Your Jio plan has been activated. Valid till 20 May 2025.,ham
Your account is suspended. Verify at http://bit.ly/7995 immediately.,spam
Limited time deal on electronics. Shop now: http://bit.ly/9626,spam
Your account has been credited with INR 6722. A/c no: XXXX2147.,ham
Claim your reward now! Visit http://bit.ly/1686,spam
Thanks for your payment of INR 2913.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/2091,spam
Your Zomato order #145883 is out for delivery.,ham
Electricity bill of INR 4850 is due on 14 May 2025.,ham
Your Flipkart return request has been approved.,ham
Meeting rescheduled to 12:18 PM tomorrow.,ham
Meeting rescheduled to 4:07 AM tomorrow.,ham
Work from home and earn INR 8935/week. Join today!,spam
Your Flipkart return request has been approved.,ham
Free recharge worth INR 3520. Click to get it: http://bit.ly/8668,spam
Thanks for your payment of INR 3600.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/5473,spam
Happy birthday! Wishing you a great year ahead.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/1328,spam
Get a loan of up to INR 9480 instantly. No documents needed!,spam
Limited time deal on electronics. Shop now: http://bit.ly/9560,spam
Meeting rescheduled to 8:36 PM tomorrow.,ham
Electricity bill of INR 2757 is due on 8 May 2025.,ham
Your Zomato order #952164 is out for delivery.,ham
Your Jio plan has been activated. Valid till 19 May 2025.,ham
Your Zomato order #974435 is out for delivery.,ham
Claim your reward now! Visit http://bit.ly/9808,spam
Your ATM card will be blocked. Update details now: http://bit.ly/6238,spam
